Player Name,Player First Match,Player_cricinfo_id,Format,Format_id,Country,Country_id
TM Moody,"Australia v New Zealand at Perth, 1989/90",6628,Test,1,Australia,2
ME Waugh,"Australia v England at Adelaide, 1990/91",8189,Test,1,Australia,2
SK Warne,"Australia v India at Sydney, 1991/92",8166,Test,1,Australia,2
WN Phillips,"Australia v India at Perth, 1991/92",7116,Test,1,Australia,2
PR Reiffel,"Australia v India at Perth, 1991/92",7326,Test,1,Australia,2
DR Martyn,"Australia v West Indies at Brisbane, 1992/93",6513,Test,1,Australia,2
JL Langer,"Australia v West Indies at Adelaide, 1992/93",6256,Test,1,Australia,2
J Angel,"Australia v West Indies at Perth, 1992/93",3975,Test,1,Australia,2
BP Julian,"England v Australia at Manchester, 1993",6056,Test,1,Australia,2
MJ Slater,"England v Australia at Manchester, 1993",7629,Test,1,Australia,2
GD McGrath,"Australia v New Zealand at Perth, 1993/94",6565,Test,1,Australia,2
ML Hayden,"South Africa v Australia at Johannesburg, 1993/94",5616,Test,1,Australia,2
MG Bevan,"Pakistan v Australia at Karachi, 1994/95",4144,Test,1,Australia,2
DW Fleming,"Pakistan v Australia at Rawalpindi, 1994/95",5239,Test,1,Australia,2
PA Emery,"Pakistan v Australia at Lahore, 1994/95",5139,Test,1,Australia,2
GS Blewett,"Australia v England at Adelaide, 1994/95",4161,Test,1,Australia,2
PE McIntyre,"Australia v England at Adelaide, 1994/95",6573,Test,1,Australia,2
SG Law,"Australia v Sri Lanka at Perth, 1995/96",6274,Test,1,Australia,2
RT Ponting,"Australia v Sri Lanka at Perth, 1995/96",7133,Test,1,Australia,2
GB Hogg,"India v Australia at Delhi, 1996/97",5681,Test,1,Australia,2
MTG Elliott,"Australia v West Indies at Brisbane, 1996/97",5130,Test,1,Australia,2
MS Kasprowicz,"Australia v West Indies at Brisbane, 1996/97",6126,Test,1,Australia,2
JN Gillespie,"Australia v West Indies at Sydney, 1996/97",5392,Test,1,Australia,2
AJ Bichel,"Australia v West Indies at Adelaide, 1996/97",4146,Test,1,Australia,2
S Young,"England v Australia at The Oval, 1997",8457,Test,1,Australia,2
SH Cook,"Australia v New Zealand at Perth, 1997/98",4619,Test,1,Australia,2
SCG MacGill,"Australia v South Africa at Adelaide, 1997/98",6441,Test,1,Australia,2
GR Robertson,"India v Australia at Chennai, 1997/98",7366,Test,1,Australia,2
P Wilson,"India v Australia at Kolkata, 1997/98",8241,Test,1,Australia,2
AC Dale,"India v Australia at Bengaluru, 1997/98",4890,Test,1,Australia,2
DS Lehmann,"India v Australia at Bengaluru, 1997/98",6285,Test,1,Australia,2
CR Miller,"Pakistan v Australia at Rawalpindi, 1998/99",6607,Test,1,Australia,2
MJ Nicholson,"Australia v England at Melbourne, 1998/99",6925,Test,1,Australia,2
AC Gilchrist,"Australia v Pakistan at Brisbane, 1999/00",5390,Test,1,Australia,2
SA Muller,"Australia v Pakistan at Brisbane, 1999/00",6665,Test,1,Australia,2
B Lee,"Australia v India at Melbourne, 1999/00",6278,Test,1,Australia,2
SM Katich,"England v Australia at Leeds, 2001",6128,Test,1,Australia,2
ML Love,"Australia v England at Melbourne, 2002/03",6321,Test,1,Australia,2
BA Williams,"Australia v Zimbabwe at Sydney, 2003/04",8231,Test,1,Australia,2
NW Bracken,"Australia v India at Brisbane, 2003/04",4185,Test,1,Australia,2
A Symonds,"Sri Lanka v Australia at Galle, 2003/04",7702,Test,1,Australia,2
MJ Clarke,"India v Australia at Bengaluru, 2004/05",4578,Test,1,Australia,2
NM Hauritz,"India v Australia at Mumbai, 2004/05",5593,Test,1,Australia,2
SR Watson,"Australia v Pakistan at Sydney, 2004/05",8180,Test,1,Australia,2
SW Tait,"England v Australia at Nottingham, 2005",8076,Test,1,Australia,2
MEK Hussey,"Australia v West Indies at Brisbane, 2005/06",5939,Test,1,Australia,2
BJ Hodge,"Australia v West Indies at Hobart, 2005/06",5674,Test,1,Australia,2
PA Jaques,"Australia v South Africa at Melbourne, 2005/06",6060,Test,1,Australia,2
SR Clark,"South Africa v Australia at Cape Town, 2005/06",4582,Test,1,Australia,2
DJ Cullen,"Bangladesh v Australia at Chattogram, 2005/06",4882,Test,1,Australia,2
MG Johnson,"Australia v Sri Lanka at Brisbane, 2007/08",6033,Test,1,Australia,2
CJL Rogers,"Australia v India at Perth, 2007/08",7388,Test,1,Australia,2
BJ Haddin,"West Indies v Australia at Kingston, 2008",5560,Test,1,Australia,2
B Casson,"West Indies v Australia at Bridgetown, 2008",4825,Test,1,Australia,2
CL White,"India v Australia at Bengaluru, 2008/09",8291,Test,1,Australia,2
PM Siddle,"India v Australia at Mohali, 2008/09",7898,Test,1,Australia,2
JJ Krejza,"India v Australia at Nagpur, 2008/09",6235,Test,1,Australia,2
DE Bollinger,"Australia v South Africa at Sydney, 2008/09",4508,Test,1,Australia,2
AB McDonald,"Australia v South Africa at Sydney, 2008/09",6553,Test,1,Australia,2
BW Hilfenhaus,"South Africa v Australia at Johannesburg, 2008/09",5941,Test,1,Australia,2
PJ Hughes,"South Africa v Australia at Johannesburg, 2008/09",272364,Test,1,Australia,2
MJ North,"South Africa v Australia at Johannesburg, 2008/09",6943,Test,1,Australia,2
BE McGain,"South Africa v Australia at Cape Town, 2008/09",6844,Test,1,Australia,2
GA Manou,"England v Australia at Birmingham, 2009",6480,Test,1,Australia,2
CJ McKay,"Australia v West Indies at Perth, 2009/10",6903,Test,1,Australia,2
RJ Harris,"New Zealand v Australia at Wellington, 2009/10",5779,Test,1,Australia,2
TD Paine,"Australia v Pakistan at Lord's, 2010",7252,Test,1,Australia,2
SPD Smith,"Australia v Pakistan at Lord's, 2010",267192,Test,1,Australia,2
PR George,"India v Australia at Bengaluru, 2010/11",232287,Test,1,Australia,2
XJ Doherty,"Australia v England at Brisbane, 2010/11",5017,Test,1,Australia,2
MA Beer,"Australia v England at Sydney, 2010/11",307495,Test,1,Australia,2
UT Khawaja,"Australia v England at Sydney, 2010/11",215155,Test,1,Australia,2
TA Copeland,"Sri Lanka v Australia at Galle, 2011",281974,Test,1,Australia,2
NM Lyon,"Sri Lanka v Australia at Galle, 2011",272279,Test,1,Australia,2
SE Marsh,"Sri Lanka v Australia at Pallekele, 2011",6683,Test,1,Australia,2
PJ Cummins,"South Africa v Australia at Johannesburg, 2011/12",489889,Test,1,Australia,2
JL Pattinson,"Australia v New Zealand at Brisbane, 2011/12",272465,Test,1,Australia,2
MA Starc,"Australia v New Zealand at Brisbane, 2011/12",311592,Test,1,Australia,2
DA Warner,"Australia v New Zealand at Brisbane, 2011/12",219889,Test,1,Australia,2
EJM Cowan,"Australia v India at Melbourne, 2011/12",4531,Test,1,Australia,2
MS Wade,"West Indies v Australia at Bridgetown, 2011/12",230193,Test,1,Australia,2
RJ Quiney,"Australia v South Africa at Brisbane, 2012/13",211854,Test,1,Australia,2
JW Hastings,"Australia v South Africa at Perth, 2012/13",228622,Test,1,Australia,2
JM Bird,"Australia v Sri Lanka at Melbourne, 2012/13",215152,Test,1,Australia,2
MC Henriques,"India v Australia at Chennai, 2012/13",5961,Test,1,Australia,2
GJ Maxwell,"India v Australia at Hyderabad (Deccan), 2012/13",325026,Test,1,Australia,2
AC Agar,"England v Australia at Nottingham, 2013",505120,Test,1,Australia,2
JP Faulkner,"England v Australia at The Oval, 2013",270484,Test,1,Australia,2
GJ Bailey,"Australia v England at Brisbane, 2013/14",4451,Test,1,Australia,2
AJ Doolan,"South Africa v Australia at Centurion, 2013/14",233648,Test,1,Australia,2
MR Marsh,"Australia v Pakistan at Dubai (DSC), 2014/15",272450,Test,1,Australia,2
SNJ O'Keefe,"Australia v Pakistan at Dubai (DSC), 2014/15",7069,Test,1,Australia,2
JR Hazlewood,"Australia v India at Brisbane, 2014/15",288284,Test,1,Australia,2
JA Burns,"Australia v India at Melbourne, 2014/15",326632,Test,1,Australia,2
AC Voges,"West Indies v Australia at Roseau, 2015",8119,Test,1,Australia,2
PM Nevill,"England v Australia at Lord's, 2015",6973,Test,1,Australia,2
JM Holland,"Sri Lanka v Australia at Galle, 2016",230368,Test,1,Australia,2
CJ Ferguson,"Australia v South Africa at Hobart, 2016/17",5236,Test,1,Australia,2
JM Mennie,"Australia v South Africa at Hobart, 2016/17",439288,Test,1,Australia,2
PSP Handscomb,"Australia v South Africa at Adelaide, 2016/17",334337,Test,1,Australia,2
NJ Maddinson,"Australia v South Africa at Adelaide, 2016/17",333780,Test,1,Australia,2
MT Renshaw,"Australia v South Africa at Adelaide, 2016/17",722303,Test,1,Australia,2
HWR Cartwright,"Australia v Pakistan at Sydney, 2016/17",557295,Test,1,Australia,2
CT Bancroft,"Australia v England at Brisbane, 2017/18",501011,Test,1,Australia,2
CJ Sayers,"South Africa v Australia at Johannesburg, 2017/18",261230,Test,1,Australia,2
AJ Finch,"Australia v Pakistan at Dubai (DSC), 2018/19",5334,Test,1,Australia,2
TM Head,"Australia v Pakistan at Dubai (DSC), 2018/19",530011,Test,1,Australia,2
M Labuschagne,"Australia v Pakistan at Dubai (DSC), 2018/19",787987,Test,1,Australia,2
MS Harris,"Australia v India at Adelaide, 2018/19",434813,Test,1,Australia,2
KR Patterson,"Australia v Sri Lanka at Brisbane, 2018/19",505110,Test,1,Australia,2
JA Richardson,"Australia v Sri Lanka at Brisbane, 2018/19",774223,Test,1,Australia,2
GS Chappell,"Australia v England at Melbourne, 1970/71",4558,ODI,2,Australia,2
IM Chappell,"Australia v England at Melbourne, 1970/71",4560,ODI,2,Australia,2
AN Connolly,"Australia v England at Melbourne, 1970/71",4613,ODI,2,Australia,2
WM Lawry,"Australia v England at Melbourne, 1970/71",6270,ODI,2,Australia,2
GD McKenzie,"Australia v England at Melbourne, 1970/71",6576,ODI,2,Australia,2
AA Mallett,"Australia v England at Melbourne, 1970/71",6472,ODI,2,Australia,2
RW Marsh,"Australia v England at Melbourne, 1970/71",6502,ODI,2,Australia,2
IR Redpath,"Australia v England at Melbourne, 1970/71",7314,ODI,2,Australia,2
KR Stackpole,"Australia v England at Melbourne, 1970/71",7666,ODI,2,Australia,2
AL Thomson,"Australia v England at Melbourne, 1970/71",7944,ODI,2,Australia,2
KD Walters,"Australia v England at Melbourne, 1970/71",8151,ODI,2,Australia,2
R Edwards,"England v Australia at Manchester, 1972",5124,ODI,2,Australia,2
DK Lillee,"England v Australia at Manchester, 1972",6295,ODI,2,Australia,2
RAL Massie,"England v Australia at Manchester, 1972",6518,ODI,2,Australia,2
AP Sheahan,"England v Australia at Manchester, 1972",7597,ODI,2,Australia,2
GD Watson,"England v Australia at Manchester, 1972",8176,ODI,2,Australia,2
DJ Colley,"England v Australia at Lord's, 1972",4600,ODI,2,Australia,2
JR Hammond,"England v Australia at Birmingham, 1972",5569,ODI,2,Australia,2
RJ Bright,"New Zealand v Australia at Dunedin, 1973/74",4208,ODI,2,Australia,2
IC Davis,"New Zealand v Australia at Dunedin, 1973/74",4916,ODI,2,Australia,2
G Dymock,"New Zealand v Australia at Dunedin, 1973/74",4999,ODI,2,Australia,2
GJ Gilmour,"New Zealand v Australia at Dunedin, 1973/74",5396,ODI,2,Australia,2
MHN Walker,"New Zealand v Australia at Dunedin, 1973/74",8137,ODI,2,Australia,2
AJ Woodcock,"New Zealand v Australia at Christchurch, 1973/74",8244,ODI,2,Australia,2
WJ Edwards,"Australia v England at Melbourne, 1974/75",5126,ODI,2,Australia,2
AG Hurst,"Australia v England at Melbourne, 1974/75",5732,ODI,2,Australia,2
TJ Jenner,"Australia v England at Melbourne, 1974/75",6022,ODI,2,Australia,2
JR Thomson,"Australia v England at Melbourne, 1974/75",7946,ODI,2,Australia,2
RB McCosker,"Australia v Pakistan at Leeds, 1975",6547,ODI,2,Australia,2
A Turner,"Australia v Pakistan at Leeds, 1975",7989,ODI,2,Australia,2
GJ Cosier,"Australia v West Indies at Adelaide, 1975/76",4629,ODI,2,Australia,2
DW Hookes,"England v Australia at Manchester, 1977",5696,ODI,2,Australia,2
MF Malone,"England v Australia at Manchester, 1977",6474,ODI,2,Australia,2
KJ O'Keeffe,"England v Australia at Manchester, 1977",7002,ODI,2,Australia,2
LS Pascoe,"England v Australia at Manchester, 1977",7083,ODI,2,Australia,2
CS Serjeant,"England v Australia at Manchester, 1977",7594,ODI,2,Australia,2
KJ Hughes,"England v Australia at Birmingham, 1977",5724,ODI,2,Australia,2
RD Robinson,"England v Australia at Birmingham, 1977",7376,ODI,2,Australia,2
IW Callen,"West Indies v Australia at St John's, 1977/78",4517,ODI,2,Australia,2
WM Clark,"West Indies v Australia at St John's, 1977/78",4584,ODI,2,Australia,2
WM Darling,"West Indies v Australia at St John's, 1977/78",4900,ODI,2,Australia,2
TJ Laughlin,"West Indies v Australia at St John's, 1977/78",6261,ODI,2,Australia,2
SJ Rixon,"West Indies v Australia at St John's, 1977/78",7360,ODI,2,Australia,2
RB Simpson,"West Indies v Australia at St John's, 1977/78",7619,ODI,2,Australia,2
PM Toohey,"West Indies v Australia at St John's, 1977/78",7959,ODI,2,Australia,2
GM Wood,"West Indies v Australia at St John's, 1977/78",8251,ODI,2,Australia,2
GN Yallop,"West Indies v Australia at St John's, 1977/78",8448,ODI,2,Australia,2
B Yardley,"West Indies v Australia at Castries, 1977/78",8449,ODI,2,Australia,2
AR Border,"Australia v England at Sydney, 1978/79",4174,ODI,2,Australia,2
PH Carlson,"Australia v England at Sydney, 1978/79",4534,ODI,2,Australia,2
JA Maclean,"Australia v England at Sydney, 1978/79",6452,ODI,2,Australia,2
AMJ Hilditch,"Australia v England at Melbourne, 1978/79",5656,ODI,2,Australia,2
RM Hogg,"Australia v England at Melbourne, 1978/79",5685,ODI,2,Australia,2
KJ Wright,"Australia v England at Melbourne, 1978/79",8264,ODI,2,Australia,2
JK Moss,"Australia v Pakistan at Nottingham, 1979",6654,ODI,2,Australia,2
GD Porter,"Australia v Pakistan at Nottingham, 1979",7135,ODI,2,Australia,2
BM Laird,"Australia v West Indies at Sydney, 1979/80",6250,ODI,2,Australia,2
JM Wiener,"Australia v England at Melbourne, 1979/80",8224,ODI,2,Australia,2
DF Whatmore,"Australia v West Indies at Sydney, 1979/80",8210,ODI,2,Australia,2
J Dyson,"England v Australia at Birmingham, 1980",5001,ODI,2,Australia,2
TM Chappell,"Australia v New Zealand at Adelaide, 1980/81",4561,ODI,2,Australia,2
SF Graf,"Australia v New Zealand at Adelaide, 1980/81",5420,ODI,2,Australia,2
GF Lawson,"Australia v New Zealand at Adelaide, 1980/81",6272,ODI,2,Australia,2
MF Kent,"Australia v New Zealand at Sydney, 1980/81",6143,ODI,2,Australia,2
GR Beard,"Australia v New Zealand at Melbourne, 1980/81",4112,ODI,2,Australia,2
TM Alderman,"England v Australia at Birmingham, 1981",3943,ODI,2,Australia,2
DM Wellham,"Australia v Pakistan at Sydney, 1981/82",8198,ODI,2,Australia,2
GM Ritchie,"Pakistan v Australia at Lahore, 1982/83",7358,ODI,2,Australia,2
WB Phillips,"Pakistan v Australia at Karachi, 1982/83",7115,ODI,2,Australia,2
CG Rackemann,"Australia v New Zealand at Melbourne, 1982/83",7302,ODI,2,Australia,2
KC Wessels,"Australia v New Zealand at Melbourne, 1982/83",47884,ODI,2,Australia,2
JN Maguire,"Australia v England at Melbourne, 1982/83",6460,ODI,2,Australia,2
TG Hogan,"Australia v New Zealand at Adelaide, 1982/83",5679,ODI,2,Australia,2
KH MacLeay,"Australia v New Zealand at Adelaide, 1982/83",6453,ODI,2,Australia,2
SB Smith,"Australia v New Zealand at Perth, 1982/83",7656,ODI,2,Australia,2
MR Whitney,"Australia v New Zealand at Sydney, 1982/83",8220,ODI,2,Australia,2
RD Woolley,"Sri Lanka v Australia at Colombo (PSS), 1982/83",8256,ODI,2,Australia,2
GRJ Matthews,"Australia v West Indies at Melbourne, 1983/84",6525,ODI,2,Australia,2
DM Jones,"Australia v Pakistan at Adelaide, 1983/84",6044,ODI,2,Australia,2
DC Boon,"Australia v West Indies at Melbourne, 1983/84",4169,ODI,2,Australia,2
MJ Bennett,"India v Australia at Indore, 1984/85",4127,ODI,2,Australia,2
CJ McDermott,"Australia v West Indies at Melbourne, 1984/85",6551,ODI,2,Australia,2
SP O'Donnell,"Australia v West Indies at Melbourne, 1984/85",6995,ODI,2,Australia,2
RG Holland,"Australia v West Indies at Sydney, 1984/85",5692,ODI,2,Australia,2
RJ McCurdy,"Australia v West Indies at Adelaide, 1984/85",6549,ODI,2,Australia,2
RB Kerr,"Australia v West Indies at Sydney, 1984/85",6145,ODI,2,Australia,2
SP Davis,"Australia v New Zealand at Melbourne, 1985/86",4923,ODI,2,Australia,2
DR Gilbert,"Australia v New Zealand at Melbourne, 1985/86",5385,ODI,2,Australia,2
BA Reid,"Australia v New Zealand at Melbourne, 1985/86",7319,ODI,2,Australia,2
SR Waugh,"Australia v New Zealand at Melbourne, 1985/86",8192,ODI,2,Australia,2
GR Marsh,"Australia v New Zealand at Sydney, 1985/86",6499,ODI,2,Australia,2
GS Trimble,"Australia v New Zealand at Perth, 1985/86",7970,ODI,2,Australia,2
TJ Zoehrer,"Australia v India at Sydney, 1985/86",8468,ODI,2,Australia,2
GC Dyer,"India v Australia at Hyderabad (Deccan), 1986/87",4996,ODI,2,Australia,2
GA Bishop,"Australia v Pakistan at Perth, 1986/87",4151,ODI,2,Australia,2
PL Taylor,"Australia v England at Brisbane, 1986/87",7926,ODI,2,Australia,2
MRJ Veletta,"Australia v Pakistan at Sharjah, 1986/87",8105,ODI,2,Australia,2
TM Moody,"India v Australia at Chennai, 1987/88",6628,ODI,2,Australia,2
TBA May,"Australia v Zimbabwe at Chennai, 1987/88",6534,ODI,2,Australia,2
AK Zesers,"India v Australia at Delhi, 1987/88",8466,ODI,2,Australia,2
AIC Dodemaide,"Australia v Sri Lanka at Perth, 1987/88",4964,ODI,2,Australia,2
IA Healy,"Pakistan v Australia at Lahore, 1988/89",5628,ODI,2,Australia,2
JD Siddons,"Pakistan v Australia at Lahore, 1988/89",7612,ODI,2,Australia,2
MG Hughes,"Australia v Pakistan at Adelaide, 1988/89",5726,ODI,2,Australia,2
ME Waugh,"Australia v Pakistan at Adelaide, 1988/89",8189,ODI,2,Australia,2
GD Campbell,"Australia v Sri Lanka at Melbourne, 1989/90",4523,ODI,2,Australia,2
MA Taylor,"Australia v Sri Lanka at Melbourne, 1989/90",7924,ODI,2,Australia,2
PR Reiffel,"Australia v India at Sydney, 1991/92",7326,ODI,2,Australia,2
DR Martyn,"Australia v West Indies at Sydney, 1992/93",6513,ODI,2,Australia,2
SK Warne,"New Zealand v Australia at Wellington, 1992/93",8166,ODI,2,Australia,2
ML Hayden,"England v Australia at Manchester, 1993",5616,ODI,2,Australia,2
